S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220600190,1,Y,24/06/2022,LUDI PURNAMA,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,535.00 ,535.00 ,6.00,,,,,,,,,,6.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM220600380,1,Y,24/06/2022,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00178,BP WIJAY. RUMAH HUNI CLUSTER COUNTRY WOOD JL TULIP II NO 1 SENTUL CITY,BOGOR    , ,35FN12A06XXX,16.00 ,16.00 ,16.00,,,,,,,,12.00,4.00,,,,,,,,,,,,,,,,CPS,C0000E,,
SO03-IDM220600213,1,Y,24/06/2022,DEDE JUNAEDI,CU00213,PT INDONESIA PONDASI RAYA TBK,DPIPA00041,HOTEL LUMINOR BOGOR (B22009) JL CIDANGIANG BOGOR,BOGOR    , ,28MX18A06HL6,1700.00 ,1700.00 ,12.00,,,,,,,,,6.00,6.00,,,,,,,,,,,,,,,MANUAL,C3000C,,
SO02-IDM220600384,1,Y,24/06/2022,DEDE JUNAEDI,CU04432,PT ALHADI BERKAH SUKSES,DPABS00080,PT CITRA BAJATAMA RAYA. PT INDO BOGA UTAMA JL KP BOJONG NANGKA RT 020/009,PATOKAN SHOWROOM SENTUL MOTOR 2 GN PUTRI BOGOR    , ,25PX12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,6.00,6.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220600297,1,Y,24/06/2022,DEDE JUNAEDI,CU02435,CV. MENTARI AULIA PERSADA,DPMAP00073,PT SOMBA HASBO. GEDUNG POLRES BOGO JL TEGAR BERIMAN TENGAH BOGOR,BOGOR    , ,30MN12A06XXX,100.00 ,82.00 ,12.00,,,,,,,,,,,6.00,6.00,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220600268,1,Y,24/06/2022,DEDE JUNAEDI,CU01144,PT TRIJAYA CITRAPERDANA,DPTCP00014,JL TAPOS CIMANGGIS GOLF ESTATE CLUSTER MARGATA JL MARGATA 6,DEPOK    , ,25FI12A06XXX,14.00 ,14.00 ,14.00,,,,,,,,,,6.00,6.00,2.00,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220600266,1,Y,24/06/2022,LUDI PURNAMA,CU04616,PT. STRADA CAHYA GEMILANG,DPSCG00061,PT TRIBANGUN PILAR PERSADA. PT GIVAUDAN INDONESIA JL RAYA JAKARTA BOGOR KM 35,CIMANGGIS DEPOK JAWA BARAT    , ,35FI12A06XXX,50.00 ,50.00 ,30.00,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,,MANUAL,C3000D,,
