S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R41CTP - Plant Citeureup Bogor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM211200470,1,Y,27/12/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,1400.00 ,1400.00 ,130.00,,,,,,,,,,,,,,,,12.00,18.00,12.00,18.00,12.00,18.00,12.00,18.00,10.00,CPS,C3000D,,
SO03-IDM211100437,1,Y,28/12/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,30PX12A06GAP,97.00 ,97.00 ,6.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211200256,1,Y,28/12/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX18A06P3R,430.00 ,430.00 ,6.00,,,,,,,,,,,,,,,,6.00,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211100468,1,Y,28/12/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,LCPX12A06XXX,152.00 ,146.00 ,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,MANUAL,C3000D,,
SO03-IDM210900314,1,Y,28/12/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,15MI10A06BGR,1000.00 ,716.00 ,6.00,,,,,,,,,,,,,,,,,,,,,,6.00,,,MANUAL,C3000D,,
SO03-IDM210900315,1,Y,28/12/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,10MI10A06BGR,1000.00 ,963.00 ,6.00,,,,,,,,,,,,,,,,,,,,,,,6.00,,MANUAL,C3000D,,
SO03-IDM210900316,1,Y,28/12/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,30MX10A06BGR,1000.00 ,622.50 ,6.00,,,,,,,,,,,,,,,,,,,,,,,,6.00,MANUAL,C3000D,,
SO03-IDM211100080,1,Y,28/12/2021,LUDI PURNAMA,CU01928,PT SURYA INTI SENTOSA SEJAHTERA,DPSIS00023,JL KAUM SARI NO 1 CIBULUH,BOGOR UTARA    , ,22FU12A06XXX,120.00 ,54.00 ,12.00,,,,,,,,,6.00,6.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211200429,1,Y,28/12/2021,LUDI PURNAMA,CU04377,PT. ANUGRAH CIPTA ANDALAN,DPACA00012,CITRA TIBER,SENTUL    , ,22FI12A06XXX,40.00 ,40.00 ,24.00,,,,,,,,,6.00,6.00,6.00,6.00,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM211200318,1,Y,28/12/2021,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00156,PT SALSABILA BETONISASI JALAN PTPN VIII JL GUNUNG BUBUT PTPN CIMULANG,BANTARSARI BOGOR    , ,22FI12A06R1X,40.00 ,35.00 ,5.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM211200319,1,Y,28/12/2021,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00156,PT SALSABILA BETONISASI JALAN PTPN VIII JL GUNUNG BUBUT PTPN CIMULANG,BANTARSARI BOGOR    , ,17FI12A06R1X,40.00 ,23.00 ,8.00,,,,,,,,8.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM211200194,1,Y,28/12/2021,LUDI PURNAMA,CU04927,PT. MIRTADA SEJAHTERA,DPMTS00002,HOTEL SAYAGA WISATA BOGOR JL TEGAR BERIMAN KEL TENGAH,KEC CIBINONG    , ,35PX12A06GAP,300.00 ,205.00 ,35.00,,,,,,,,,,,,18.00,17.00,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM211200359,1,Y,28/12/2021,LUDI PURNAMA,CU02897,CV CAHAYA CITRA CONSTRUCTION,DPCCC00050,BP ADE ENDANG SYARIFUDIN. SAMISADE DESA KELAPANUNGGAL KP BAGOGOG,KEC KELAPANUNGGAL    , ,30FI12A06XXX,450.00 ,389.00 ,60.00,,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,,,,,MANUAL,C0000E,,
SO02-IDM211200592,1,Y,28/12/2021,LUDI PURNAMA,CU02897,CV CAHAYA CITRA CONSTRUCTION,DPCCC00058,BP H OMAN KP LANGKAB DESA GUNUNG PUCUNG CIBATOK PAMIJAHAN,BOGOR    , ,25FI12A06R1X,10.00 ,10.00 ,5.00,,,,,,,,,5.00,,,,,,,,,,,,,,,,MANUAL,C3000A,,
SO02-IDM211200518,1,Y,28/12/2021,LUDI PURNAMA,CU02897,CV CAHAYA CITRA CONSTRUCTION,DPCCC00058,BP H OMAN KP LANGKAB DESA GUNUNG PUCUNG CIBATOK PAMIJAHAN,BOGOR    , ,25FI12A06R1X,30.00 ,30.00 ,5.00,,,,,,,,,,5.00,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM211200586,1,Y,28/12/2021,ANDRY CHRISTIANTO,CU04432,PT ALHADI BERKAH SUKSES,DPABS00080,PT CITRA BAJATAMA RAYA. PT INDO BOGA UTAMA JL KP BOJONG NANGKA RT 020/009,PATOKAN SHOWROOM SENTUL MOTOR 2 GN PUTRI BOGOR    , ,25PX12A06XXX,24.00 ,24.00 ,24.00,,,,,,,,6.00,6.00,6.00,6.00,,,,,,,,,,,,,,MANUAL,C0000A,,
