S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM220700320,1,Y,22/07/2022,DEDE JUNAEDI,CU02435,CV. MENTARI AULIA PERSADA,DPMAP00073,PT SOMBA HASBO. GEDUNG POLRES BOGO JL TEGAR BERIMAN TENGAH BOGOR,BOGOR    , ,30MN12A06XXX,100.00 ,33.00 ,24.00,,,,,,,,6.00,6.00,6.00,6.00,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220600213,1,Y,22/07/2022,DEDE JUNAEDI,CU00213,PT INDONESIA PONDASI RAYA TBK,DPIPA00041,HOTEL LUMINOR BOGOR (B22009) JL CIDANGIANG BOGOR,BOGOR    , ,28MX18A06HL6,1700.00 ,1297.00 ,24.00,,,,,,,,6.00,6.00,6.00,6.00,,,,,,,,,,,,,,MANUAL,C3000C,,
SO02-IDM220700397,1,Y,22/07/2022,LUDI PURNAMA,CU04728,PT. CIPTA KARYA MANDIRI PRIMA,DPCKI00003,PERUMAHAN RANCAMAYA GOLF ESTATE CLUSTER AMADEUS KINGVILLE,BOGOR    , ,25PX12A06XXX,50.00 ,50.00 ,50.00,,,,,,,,,12.00,18.00,12.00,8.00,,,,,,,,,,,,,CPS,C0000E,,
SO02-IDM220700407,1,Y,22/07/2022,LUDI PURNAMA,CU05053,YAYASAN AMAL KASIH SEJAHTERA BOGOR,DPAKS00017,GRHA AMAL KASIH JL DANAU BOGOR RAYA NO 8A,KOTA BOGOR    , ,32MI12A06XXX,48.00 ,48.00 ,48.00,,,,,,,,,,,,,12.00,18.00,12.00,6.00,,,,,,,,,CPS,C0000E,,
SO02-IDM220700408,1,Y,22/07/2022,LUDI PURNAMA,CU05037,GEREJA BETHEL INDONESIA,DPGBI00002,GRHA AMAL KASIH JL DANAU BOGOR RAYA NO 8A KOTA BOGOR,BOGOR    , ,32MI12A06XXX,41.00 ,41.00 ,41.00,,,,,,,,,,,,,,,,12.00,18.00,11.00,,,,,,,CPS,C0000E,,
SO03-IDM220600040,1,Y,22/07/2022,LUDI PURNAMA,CU04966,PT. KURNIA MITRA SEJATI,DPKMS00008,VILLA TAURUS CISARUA BOGOR. JL RAYA PUNCAK KM 77 VILLA TAURUS NO 383 RT 01 RW 01,KEL LEUWIMALANG KEC CISARUA KAB BOGOR    , ,25MX12A06R1X,56.00 ,6.00 ,3.00,,,,,,,,,,,,,,,3.00,,,,,,,,,,MANUAL,C3000A,,
SO03-IDM220400705,1,Y,22/07/2022,LUDI PURNAMA,CU04966,PT. KURNIA MITRA SEJATI,DPKMS00008,VILLA TAURUS CISARUA BOGOR. JL RAYA PUNCAK KM 77 VILLA TAURUS NO 383 RT 01 RW 01,KEL LEUWIMALANG KEC CISARUA KAB BOGOR    , ,30MX12A06VTR,48.00 ,3.00 ,3.00,,,,,,,,,,,,3.00,,,,,,,,,,,,,MANUAL,C3000A,,
SO02-IDM220600491,1,Y,22/07/2022,LUDI PURNAMA,CU04728,PT. CIPTA KARYA MANDIRI PRIMA,DPCKI00003,PERUMAHAN RANCAMAYA GOLF ESTATE CLUSTER AMADEUS KINGVILLE,BOGOR    , ,25PX12A06XXX,45.00 ,3.00 ,3.00,,,,,,,,3.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220700206,1,Y,22/07/2022,DEDE JUNAEDI,CU00213,PT INDONESIA PONDASI RAYA TBK,DPIPA00041,HOTEL LUMINOR BOGOR (B22009) JL CIDANGIANG BOGOR,BOGOR    , ,28MX18C06HL6,40.00 ,34.00 ,6.00,,,,,,,,,,,6.00,,,,,,,,,,,,,,MANUAL,C3000C,,
