S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R41CTP - Plant Citeureup Bogor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM221100125,1,Y,07/12/2022,DEDE JUNAEDI,CU04497,CV. SURYA PRATAMA INDONESIA,DPSPT00014,OLIMPIC SENTUL,BOGOR    , ,22PX12A06XXX,103.00 ,67.00 ,55.00,,,,,,,,12.00,12.00,12.00,12.00,7.00,,,,,,,,,,,,,CPS,C3000A,,
SO21-IDM221200007,1,Y,07/12/2022,FERDY WIDASMARA,CU04677,PT. MITRA SETYA UTAMA,DPMSU00047,PROYEK RAMP G DAN H JL AL HIDAYAH NO 108 RT 7 RW 02 JATIRANGON JATISAMPURNA,KOTA BEKASI    , ,VCTB,1000.00 ,1000.00 ,144.00,,,,,,,,,,,,,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,MANUAL,C9000D,,
SO02-IDM221200093,1,Y,07/12/2022,LUDI PURNAMA,CU04894,PT. TIANIS SURYA ABADI,DPTSA00075,KANTOR PUPR JL POOL BINAMARGA NO 2A KEL KAYUMANIS KEC TANAH SEREAL,KOTA BOGOR    , ,25FI12A06XXX,56.00 ,56.00 ,56.00,,,,,,,,12.00,12.00,12.00,12.00,8.00,,,,,,,,,,,,,CPS,C0000E,,
SO02-IDM221200012,1,Y,07/12/2022,LUDI PURNAMA,CU05059,CV. ABDI MAHYRA KARYA,DPAMK00041,DESA SUKARESMI,BOGOR    , ,25FI12A06XXX,100.00 ,40.00 ,24.00,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,,,MANUAL,C0000E,,
SO02-IDM221200089,1,Y,07/12/2022,LUDI PURNAMA,CU05059,CV. ABDI MAHYRA KARYA,DPAMK00046,DESA PASIR ANGIN,BOGOR    , ,25FV12A06XXX,100.00 ,100.00 ,24.00,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,,,MANUAL,C0000E,,
SO03-IDM221200055,1,Y,07/12/2022,LUDI PURNAMA,CU05125,PT. HASTASAKTI SEJATI,DPHSS00002,CLUSTER MARGATA 2,CIMANGGIS GOLF ESTATE    , ,25FD12A06XXX,25.00 ,25.00 ,10.00,,,,,,,,6.00,4.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM221200128,1,Y,07/12/2022,LUDI PURNAMA,CU05059,CV. ABDI MAHYRA KARYA,DPAMK00047,BP H FARID. JL RAYA CIJAYANTI DS CIJAYANTI BABAKAN MADANG SENTUL,BOGOR    , ,25FV12A06XXX,35.00 ,35.00 ,35.00,,,,,,,,,6.00,6.00,6.00,6.00,6.00,5.00,,,,,,,,,,,MANUAL,C0000E,,
