S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R41CTP - Plant Citeureup Bogor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220400248,1,Y,20/04/2022,LUDI PURNAMA,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,LCPX12A06XXX,68.50 ,36.50 ,6.00,,,,,,,,,,,,,,,,,,6.00,,,,,,,MANUAL,C3000D,,
SO03-IDM220400444,1,Y,20/04/2022,LUDI PURNAMA,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,604.00 ,604.00 ,120.00,,,,,,,,,,,,,,,,,12.00,18.00,12.00,18.00,12.00,18.00,12.00,18.00,CPS,C3000D,,
SO03-IDM220400469,1,Y,20/04/2022,LUDI PURNAMA,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX18A06P3R,532.00 ,532.00 ,6.00,,,,,,,,,,,,,,,,,,,,6.00,,,,,MANUAL,C3000D,,
SO03-IDM220400240,1,Y,20/04/2022,LUDI PURNAMA,CU04520,PT. SINERGITAS BANGUN GRAHA,DPSBA00017,CIMANGGIS GOLF ESTATE TAPOS,DEPOK    , ,25FD12A06XXX,40.00 ,16.00 ,12.00,,,,,,,,6.00,6.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220400573,1,Y,20/04/2022,LUDI PURNAMA,CU04427,PT. KARYA ESKA SEJAHTERA,DPKES00006,PROYEK RUMAH TINGGAL DI CLUSTER MARGATA CIMANGGIS GOLF ESTATE,DEPOK    , ,25FI12A06XXX,66.00 ,42.00 ,18.00,,,,,,,,6.00,6.00,6.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220400593,1,Y,20/04/2022,LUDI PURNAMA,CU04740,PT. INTIGRAHA SELARAS,DPIGS00014,U/ RS SENIOR BOGOR,BOGOR    , ,35FI12A06XXX,80.00 ,80.00 ,80.00,,,,,,,,,,,,10.00,12.00,24.00,12.00,18.00,4.00,,,,,,,,CPS,C3000D,,
SO02-IDM220400335,1,Y,20/04/2022,LUDI PURNAMA,CU05125,PT. HASTASAKTI SEJATI,DPHSS00002,CLUSTER MARGATA 2,BOGOR    , ,25FD12A06XXX,37.00 ,37.00 ,37.00,,,,,,,,,,,,12.00,18.00,7.00,,,,,,,,,,,CPS,C0000E,,
SO02-IDM220400308,1,Y,20/04/2022,LUDI PURNAMA,CU05037,GEREJA BETHEL INDONESIA,DPGBI00002,GRHA AMAL KASIH JL DANAU BOGOR RAYA NO 8A KOTA BOGOR,BOGOR    , ,32MI12A06XXX,92.00 ,92.00 ,92.00,,,,,,,,12.00,18.00,24.00,30.00,8.00,,,,,,,,,,,,,CPS,C0000E,,
SO11-IDM220400003,1,Y,20/04/2022,LUDI PURNAMA,CI00004,PT MOTIVE MULIA,CIMTM00412,PEKERJAAN JEMABATAN AKSES MASUK PLANT CITEUREUP,BOGOR    , ,25FI12A06XXX,15.00 ,15.00 ,6.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,MANUAL,C3000C,,
