S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220600190,1,Y,23/06/2022,LUDI PURNAMA,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,535.00 ,535.00 ,6.00,,,,,,,,,,6.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM220600362,1,Y,23/06/2022,DEDE JUNAEDI,CT05502,BP SYUKRI (NIK 3201112207700001),DRSYK00002,KOLAM RENANG CLSUTER ARGENIA JL TULIP III NO 6 SENTUL CITY,BOGOR    , ,30FN12A06XXX,11.50 ,11.50 ,11.50,,,,,,,,,11.50,,,,,,,,,,,,,,,,CPS,C0000E,,
SO03-IDM220400701,1,Y,23/06/2022,LUDI PURNAMA,CU04976,PT. WIJAYA KARYA PRACETAK GEDUNG,DPWKP00031,PERUMAHAN VILLA LIPI CIBINONG TAHAP 2,BOGOR    , ,30PX12A06R1X,100.00 ,89.50 ,14.00,,,,,,,,,,,6.00,6.00,2.00,,,,,,,,,,,,MANUAL,C6000D,,
SO02-IDM220600330,1,Y,23/06/2022,LUDI PURNAMA,CU04971,PT. MITRA KARYA PERSADA PROPERTINDO,DPMKO00005,JL TONDANO NO 50 CUSTER NORTHRIDGE GOLF SENTUL CITY,BOGOR    , ,30PX12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,12.00,,,,,,,,,,,,,,,,,CPS,C0000E,,
SO02-IDM220600340,1,Y,23/06/2022,LUDI PURNAMA,CU04996,PT. HCS TRI DINAMIKA,DPHDN00002,PT INDOKRDSA TBK JL RAYA PAHLAWAN CITEUREUP,BOGOR    , ,40PX12A06XXX,25.00 ,25.00 ,25.00,,,,,,,,6.00,6.00,6.00,6.00,1.00,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220600094,1,Y,23/06/2022,HERI KUSWANTO,CU04497,CV. SURYA PRATAMA INDONESIA,DPSPT00012,CBD CIBUBUR,CIBUBUR    , ,22PX12A06XXX,80.00 ,49.00 ,21.00,,,,,,,,,,12.00,9.00,,,,,,,,,,,,,,CPS,C3000D,,
SO03-IDM220500112,1,Y,23/06/2022,LUDI PURNAMA,CU04616,PT. STRADA CAHYA GEMILANG,DPSCG00061,PT TRIBANGUN PILAR PERSADA. PT GIVAUDAN INDONESIA JL RAYA JAKARTA BOGOR KM 35,CIMANGGIS DEPOK JAWA BARAT    , ,35FI12A06XXX,50.00 ,8.00 ,8.00,,,,,,,,,,,,,,,8.00,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220500187,1,Y,23/06/2022,LUDI PURNAMA,CU04616,PT. STRADA CAHYA GEMILANG,DPSCG00061,PT TRIBANGUN PILAR PERSADA. PT GIVAUDAN INDONESIA JL RAYA JAKARTA BOGOR KM 35,CIMANGGIS DEPOK JAWA BARAT    , ,35FI12A06XXX,50.00 ,4.00 ,4.00,,,,,,,,,,,,,,4.00,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220600088,1,Y,23/06/2022,LUDI PURNAMA,CU04616,PT. STRADA CAHYA GEMILANG,DPSCG00061,PT TRIBANGUN PILAR PERSADA. PT GIVAUDAN INDONESIA JL RAYA JAKARTA BOGOR KM 35,CIMANGGIS DEPOK JAWA BARAT    , ,35FI12A06XXX,50.00 ,2.00 ,2.00,,,,,,,,,,,,,,2.00,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM220600297,1,Y,23/06/2022,DEDE JUNAEDI,CU02435,CV. MENTARI AULIA PERSADA,DPMAP00073,PT SOMBA HASBO. GEDUNG POLRES BOGO JL TEGAR BERIMAN TENGAH BOGOR,BOGOR    , ,30MN12A06XXX,100.00 ,89.50 ,10.00,,,,,,,,6.00,4.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
