S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R38TAB - Plant Promenade-Tanah Abang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM211200536,1,Y,25/12/2021,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00159,JALAN LINGKUNGAN DESA KEDUNG WARINGIN KP KEDUNG WARINGIN RT 04 RW 14 BOJONG GEDE,BOGOR    , ,25FI12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,12.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM211200509,1,Y,26/12/2021,LUDI PURNAMA,CU03182,PT ELINDRA PRIMA PERKASA,DPEPP00008,"ROW 20, 15, 11 SUMMARECON BOGOR",BOGOR    , ,25PX12A06XXX,17.00 ,17.00 ,17.00,,,,,,,,,,6.00,6.00,5.00,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM211200398,1,Y,26/12/2021,LUDI PURNAMA,CU04520,PT. SINERGITAS BANGUN GRAHA,DPSBA00017,CIMANGGIS GOLF ESTATE TAPOS,DEPOK    , ,25FD12A06XXX,100.00 ,79.00 ,10.00,,,,,,,,,,5.00,5.00,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM211200194,1,Y,26/12/2021,LUDI PURNAMA,CU04927,PT. MIRTADA SEJAHTERA,DPMTS00002,HOTEL SAYAGA WISATA BOGOR JL TEGAR BERIMAN KEL TENGAH,KEC CIBINONG    , ,35PX12A06GAP,300.00 ,205.00 ,100.00,,,,,,,,,,12.00,18.00,12.00,18.00,12.00,18.00,10.00,,,,,,,,,CP,C0000E,,
SO03-IDM211000002,1,Y,26/12/2021,ANDRY CHRISTIANTO,CU04743,PT. RIZ GIGA UTAMA,DPRGU00002,PEKERJAAN PENUNJANG PENINGKATAN JALAN SP JL TOLE ISKANDAR - PD RAJEG,BTS DEPOK/BOGOR    , ,20MX12A06JSP,600.00 ,281.00 ,18.00,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,,,,MANUAL,C4500D,,
SO02-IDM211200533,1,Y,26/12/2021,ANDRY CHRISTIANTO,CT05204,BP GUNTUR SHOKIP (NIK 3201131206760012),DRGSH00002,MUSHOLA SUMBULATUN NABAWI JL SAMBILOTO RAYA ATSIRI PERMAI PERTANIAN RT 11/12,RAGAJAYA BOJONGGEDE KAB BOGOR    , ,25PX12A06R1X,5.00 ,5.00 ,5.00,,,,,,,,,5.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM211200504,1,Y,26/12/2021,ANDRY CHRISTIANTO,CU04432,PT ALHADI BERKAH SUKSES,DPABS00077,PT INDO BOGA UTAMA. JL KP BOJONG NANGKA RT 020 RW 009 (PATOKAN SHOWROOM SENTUL),GUNUNG PUTRI BOGOR    , ,25PX12A06XXX,20.00 ,20.00 ,12.00,,,,,,,,,,,,,6.00,6.00,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM211200513,1,Y,26/12/2021,ANDRY CHRISTIANTO,CU00971,CV GIEN MUDA PRATAMA,DPGMP00368,DESA BOJONG GEDE KEC BOJONG GEDE,BOGOR    , ,25FI12A06XXX,90.00 ,90.00 ,36.00,,,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,6.00,,,,,,,,MANUAL,C0000E,,
SO02-IDM211200517,1,Y,26/12/2021,ANDRY CHRISTIANTO,CU04779,DESA CEMPLANG  KECAMATAN CIBUNGBULANG KAB. BOGOR,DPDCM00005,COR JALAN DESA CEMPLANG CIBUNGBULANG,BOGOR    , ,25FI12A06R1X,55.00 ,55.00 ,18.00,,,,,,,,,,6.00,6.00,6.00,,,,,,,,, , , , ,MANUAL,C0000E,,
