S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220900173,1,Y,14/09/2022,LUDI PURNAMA,CU01936,PT JAYA KUSUMA SARANA,DPJKS00024,JSI - VILLA HAMMER JL CIKOPO SELATAN MEGA MENDUNG,PUNCAK BOGOR    , ,30MD12A06XXX,445.00 ,445.00 ,65.00,,,,,,,,,,,,,,,,,,12.00,18.00,18.00,12.00,5.00,,,MANUAL,C3000C,,
SO02-IDM220900246,1,Y,14/09/2022,DEDE JUNAEDI,CU05021,PT. PANCA INDRASTA,DPPAD00006,RANCAMAYA GOLF ESTATE CLUSTER TANJUNG,BOGOR    , ,30FN12A06XXX,28.00 ,28.00 ,28.00,,,,,,,,18.00,10.00,,,,,,,,,,,,,,,,CPS,C0000E,,
SO02-IDM220900156,1,Y,14/09/2022,DEDE JUNAEDI,CU04638,PT. RAHARDIAN SINAR PURNAMA,DPRSP00005,PERUMAHAN NORTHRIDGE JL BUKIT SENTUL NO 78,BOGOR    , ,35PX12A06XXX,100.00 ,94.00 ,24.00,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,,,,MANUAL,C0000E,,
SO02-IDM220900245,1,Y,14/09/2022,DEDE JUNAEDI,CU05302,CV. POETRI MANDIRI PRATAMA,DPPMM00011,PENINGKATAN JALAN PANGRANGO KEC CISARUA,BOGOR    , ,20MX10A06GAP,100.00 ,100.00 ,18.00,,,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,,MANUAL,C0000E,,
SO02-IDM220900259,1,Y,14/09/2022,DEDE JUNAEDI,CU05373,PT. INDOHEXA CIPTA KREASI,DPICK00002,INDOKORDSA CITEUREUP,BOGOR    , ,35PX12A06A7D,6.00 ,6.00 ,6.00,,,,,,,,,,6.00,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220900020,1,Y,14/09/2022,DEDE JUNAEDI,CU02435,CV. MENTARI AULIA PERSADA,DPMAP00073,PT SOMBA HASBO. GEDUNG POLRES BOGO JL TEGAR BERIMAN TENGAH BOGOR,BOGOR    , ,30MN12A06XXX,25.00 ,1.00 ,1.00,,,,,,,,,1.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220900241,1,Y,14/09/2022,DEDE JUNAEDI,CU02435,CV. MENTARI AULIA PERSADA,DPMAP00073,PT SOMBA HASBO. GEDUNG POLRES BOGO JL TEGAR BERIMAN TENGAH BOGOR,BOGOR    , ,30MN12A06XXX,6.00 ,1.00 ,1.00,,,,,,,,,1.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220900260,1,Y,14/09/2022,LUDI PURNAMA,CU05288,CV. DANUR JAYA,DPDAJ00002,PENINGKATAN JALAN SUKAKARYA - PASIR KALONG,KECAMATAN MEGAMENDUNG KABUPATEN BOGOR    , ,30MX10A06A7D,200.00 ,200.00 ,50.00,,,,,,,,,,,,,,12.00,12.00,12.00,12.00,2.00,,,,,,,MANUAL,C0000E,,
SO02-IDM220800206,1,Y,14/09/2022,LUDI PURNAMA,CU05285,CV. HASMIYATA GRAHA,DPHYG00002,PENINGKATAN JALAN CIPAYUNG - MEGAMENDUNG,KAB BOGOR    , ,10MX10A06BGR,129.00 ,84.00 ,30.00,,,,,,,,,,,,,,,,,,,12.00,12.00,6.00,,,,MANUAL,C0000E,,
SO03-IDM220900081,1,Y,14/09/2022,LUDI PURNAMA,CU02937,PT. ADHI COMMUTER PROPERTI,DPACP00008,MARKETING GALLERY ADHI CITY SENTUL EXIT TOLL JAGORAWI KM 33 JL ANGGREK,DESA KADUMANGU KEC BABAKAN MADANG BOGOR JAWA BARAT 16810    , ,45RX07A06XXX,350.00 ,240.00 ,60.00,,,,,,,,,,,,12.00,12.00,12.00,12.00,12.00,,,,,,,,,MANUAL,C3000D,,
SO02-IDM220900276,1,Y,14/09/2022,LUDI PURNAMA,CU04894,PT. TIANIS SURYA ABADI,DPTSA00075,KANTOR PUPR JL POOL BINAMARGA NO 2A KEL KAYUMANIS KEC TANAH SEREAL,KOTA BOGOR    , ,30FI12A06XXX,17.00 ,17.00 ,17.00,,,,,,,,,6.00,6.00,5.00,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220900277,1,Y,14/09/2022,LUDI PURNAMA,CU05059,CV. ABDI MAHYRA KARYA,DPAMK00020,CV NURSI ARSYRAWATI KOPWANI VILLAGE 1 JL ABDUL GANI,DEPOK    , ,25FU12A06XXX,15.00 ,15.00 ,15.00,,,,,,,,,,,6.00,6.00,3.00,,,,,,,,,,,,MANUAL,C0000E,,
