S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R41CTP - Plant Citeureup Bogor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM220900607,1,Y,07/10/2022,DEDE JUNAEDI,CU05277,CV. TERRADAYA PRATAMA,DPTRP00004,PENINGKATAN JALAN TEGAL PANJANG (LEMIGAS) DESA TUGU SELATAN,KEC CISARUA    , ,20MX10A06GAP,200.00 ,70.00 ,12.00,,,,,,,,,,,,,,,,,,,6.00,6.00,,,,,MANUAL,C0000E,,
SO02-IDM221000018,1,Y,07/10/2022,DEDE JUNAEDI,CU05277,CV. TERRADAYA PRATAMA,DPTRP00004,PENINGKATAN JALAN TEGAL PANJANG (LEMIGAS) DESA TUGU SELATAN,KEC CISARUA    , ,20MX10A06GAP,100.00 ,100.00 ,28.00,,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,4.00,MANUAL,C0000E,,
SO02-IDM221000068,1,Y,07/10/2022,DEDE JUNAEDI,CU01080,PT TATHONG PERKASA,DPTHP00005,JL BUKIT PERMATA NO 78 SENTUL CITY BABAKAN MADANG,KAB BOGOR JAWA BARAT    , ,35PX12A06XXX,150.00 ,144.00 ,10.00,,,,,,,,6.00,4.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM221000106,1,Y,07/10/2022,LUDI PURNAMA,CU05094,PT. SUKSES BANGUN KARYA VISIU,DPSBV00002,KEMANG EMINENCE BLOK C1-2,BOGOR    , ,22FI12A06XXX,6.00 ,6.00 ,6.00,,,,,,,,,6.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM221000108,1,Y,07/10/2022,LUDI PURNAMA,CU05285,CV. HASMIYATA GRAHA,DPHYG00002,PENINGKATAN JALAN CIPAYUNG - MEGAMENDUNG,KAB BOGOR    , ,30MX10A06A7D,90.00 ,90.00 ,42.00,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,6.00,6.00,MANUAL,C0000E,,
SO02-IDM221000101,1,Y,07/10/2022,LUDI PURNAMA,CU05288,CV. DANUR JAYA,DPDAJ00002,PENINGKATAN JALAN SUKAKARYA - PASIR KALONG,KECAMATAN MEGAMENDUNG KABUPATEN BOGOR    , ,30MX10A06A7D,50.00 ,50.00 ,36.00,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,6.00,MANUAL,C0000E,,
SO02-IDM221000098,1,Y,07/10/2022,LUDI PURNAMA,CU04894,PT. TIANIS SURYA ABADI,DPTSA00075,KANTOR PUPR JL POOL BINAMARGA NO 2A KEL KAYUMANIS KEC TANAH SEREAL,KOTA BOGOR    , ,30FI12A06XXX,18.00 ,18.00 ,6.00,,,,,,,,,,,6.00,,,,,,,,,,,,,,MANUAL,C0000E,,
