S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM220700288,1,Y,21/07/2022,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00188,LPM NANGGEWER MEKAR SAMPORA RT 01 RW 01 KEL NANGGEWER MEKAR CIBINONG,BOGOR JAWA BARAT    , ,25FN12A06XXX,10.00 ,6.00 ,6.00,,,,,,,,,6.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220700305,1,Y,21/07/2022,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00188,LPM NANGGEWER MEKAR SAMPORA RT 01 RW 01 KEL NANGGEWER MEKAR CIBINONG,BOGOR JAWA BARAT    , ,25FN12A06XXX,90.00 ,66.00 ,30.00,,,,,,,,,6.00,6.00,6.00,6.00,6.00,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220700272,1,Y,21/07/2022,LUDI PURNAMA,CU05278,PT. INTISUKSES MITRA SEJATI,DPIMS00004,SENTUL SANCTUARY DESA CIJAYANTI BABAKAN MADANG SENTUL,KAB BOGOR    , ,22FI12A06XXX,200.00 ,200.00 ,80.00,,,,,,,,12.00,12.00,12.00,12.00,12.00,12.00,8.00,,,,,,,,,,,CPS,C0000E,,
SO03-IDM220700107,1,Y,21/07/2022,LUDI PURNAMA,CU01543,PT LEGNO TROPICALINDO,DPLTC00008,PROYEK THE SANCTUARY SENTUL. PERUMAHAN SANCTUARY SENTUL CITY CIJAYANTI,BABAKAN MADANG BOGOR    , ,22FI12A06XXX,400.00 ,387.00 ,24.00,,,,,,,,6.00,6.00,6.00,6.00,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM220700333,1,Y,21/07/2022,LUDI PURNAMA,CU05059,CV. ABDI MAHYRA KARYA,DPAMK00023,BP ROSID. COR KOLAM RENANG VIMALA HILLS CLUSTER RINJANI RB06,BOGOR    , ,30FD12A06R1X,65.00 ,65.00 ,65.00,,,,,,,,,,,,12.00,18.00,12.00,18.00,5.00,,,,,,,,,CPS,C0000E,,
SO03-IDM220600213,1,Y,21/07/2022,DEDE JUNAEDI,CU00213,PT INDONESIA PONDASI RAYA TBK,DPIPA00041,HOTEL LUMINOR BOGOR (B22009) JL CIDANGIANG BOGOR,BOGOR    , ,28MX18A06HL6,1700.00 ,1297.00 ,18.00,,,,,,,,,,,,,,6.00,6.00,6.00,,,,,,,,,MANUAL,C3000C,,
SO02-IDM220700320,1,Y,21/07/2022,DEDE JUNAEDI,CU02435,CV. MENTARI AULIA PERSADA,DPMAP00073,PT SOMBA HASBO. GEDUNG POLRES BOGO JL TEGAR BERIMAN TENGAH BOGOR,BOGOR    , ,30MN12A06XXX,100.00 ,46.00 ,30.00,,,,,,,,,,6.00,6.00,6.00,,6.00,,6.00,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220700215,1,Y,21/07/2022,DEDE JUNAEDI,CU01176,PT STAR NUSA PRIMA,DPSNP00008,COR JALAN BLOK C4 DAN C9 KP BOJONG KEC KLAPANUNGGAL,CILEUNGSI    , ,35FI12A06XXX,49.00 ,49.00 ,21.00,,,,,,,,6.00,6.00,6.00,3.00,,,,,,,,,,,,,,MANUAL,C3000D,,
