S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R41CTP - Plant Citeureup Bogor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO08-IDM220700012,1,Y,12/07/2022,DEDE JUNAEDI,CU05272,CV. FASCA,DPFSC00002,PENINGKATAN JALAN KRANGGAN - GUNUNG PUTRI KEC GN PUTRI,KAB BOGOR    , ,30MX12A06A7D,4.00 ,4.00 ,2.00,,,,,,,,2.00,,,,,,,,,,,,,,,,,TRIAL MIX,C0000E,,
SO03-IDM220600354,1,Y,12/07/2022,DEDE JUNAEDI,CU01144,PT TRIJAYA CITRAPERDANA,DPTCP00014,JL TAPOS CIMANGGIS GOLF ESTATE CLUSTER MARGATA JL MARGATA 6,DEPOK    , ,25FI12A06XXX,750.00 ,704.50 ,5.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220600213,1,Y,12/07/2022,DEDE JUNAEDI,CU00213,PT INDONESIA PONDASI RAYA TBK,DPIPA00041,HOTEL LUMINOR BOGOR (B22009) JL CIDANGIANG BOGOR,BOGOR    , ,28MX18A06HL6,1700.00 ,1396.50 ,18.00,,,,,,,,6.00,6.00,6.00,,,,,,,,,,,,,,,MANUAL,C3000C,,
SO02-IDM220700217,1,Y,12/07/2022,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00188,LPM NANGGEWER MEKAR SAMPORA RT 01 RW 01 KEL NANGGEWER MEKAR CIBINONG,BOGOR JAWA BARAT    , ,25FN12A06XXX,54.00 ,54.00 ,54.00,,,,,,,,6.00,12.00,6.00,12.00,6.00,12.00,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220700219,1,Y,12/07/2022,LUDI PURNAMA,CU04728,PT. CIPTA KARYA MANDIRI PRIMA,DPCKI00004,PERUMAHAN ROYAL TAJUR CLUSTER DUNSTER TAJUR,BOGOR    , ,25PX12C06XXX,5.00 ,5.00 ,5.00,,,,,,,,,5.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220700218,1,Y,12/07/2022,LUDI PURNAMA,CU05059,CV. ABDI MAHYRA KARYA,DPAMK00017,CV WAHYU JAYA JL GB LAWU NO 2 GREEN MOUNTAIN SENTUL CITY,BOGOR    , ,22FN12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,6.00,6.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220400240,1,Y,12/07/2022,LUDI PURNAMA,CU04520,PT. SINERGITAS BANGUN GRAHA,DPSBA00017,CIMANGGIS GOLF ESTATE TAPOS,DEPOK    , ,25FD12A06XXX,40.00 ,4.00 ,5.00,,,,,,,,,,5.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220400628,1,Y,12/07/2022,LUDI PURNAMA,CU04520,PT. SINERGITAS BANGUN GRAHA,DPSBA00017,CIMANGGIS GOLF ESTATE TAPOS,DEPOK    , ,25FD12A06XXX,23.00 ,5.00 ,2.00,,,,,,,,,,2.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
