S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R41CTP - Plant Citeureup Bogor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM220700397,1,Y,26/07/2022,LUDI PURNAMA,CU04728,PT. CIPTA KARYA MANDIRI PRIMA,DPCKI00003,PERUMAHAN RANCAMAYA GOLF ESTATE CLUSTER AMADEUS KINGVILLE,BOGOR    , ,25PX12A06XXX,50.00 ,50.00 ,50.00,,,,,,,,12.00,12.00,12.00,12.00,2.00,,,,,,,,,,,,,CPS,C0000E,,
SO02-IDM220700305,1,Y,26/07/2022,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00188,LPM NANGGEWER MEKAR SAMPORA RT 01 RW 01 KEL NANGGEWER MEKAR CIBINONG,BOGOR JAWA BARAT    , ,25FN12A06XXX,90.00 ,18.00 ,12.00,,,,,,,,6.00,6.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220700488,1,Y,26/07/2022,LUDI PURNAMA,CU00481,PT EPSYLON CITRA INFORMATIKA,DRECI00023,JL EQUATOR 1 NO 10 KAWASAN TAMAN EQUATOR,SENTUL CITY BOGOR    , ,25FN12A06XXX,18.00 ,18.00 ,18.00,,,,,,,,,,12.00,6.00,,,,,,,,,,,,,,CPS,C0000A,,
SO02-IDM220600491,1,Y,26/07/2022,LUDI PURNAMA,CU04728,PT. CIPTA KARYA MANDIRI PRIMA,DPCKI00003,PERUMAHAN RANCAMAYA GOLF ESTATE CLUSTER AMADEUS KINGVILLE,BOGOR    , ,25PX12A06XXX,45.00 ,3.00 ,3.00,,,,,,,,,,,,3.00,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220700467,1,Y,26/07/2022,DEDE JUNAEDI,CT05574,BP AMSTRONG SIREGAR (NIK 1271191212690005),DRAMS00032,KP UDIK KEMANG PARUNG BOGOR,BELAKANG PENDOPO    , ,35FN12A06XXX,18.00 ,18.00 ,18.00,,,,,,,,,6.00,6.00,6.00,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220700206,1,Y,26/07/2022,DEDE JUNAEDI,CU00213,PT INDONESIA PONDASI RAYA TBK,DPIPA00041,HOTEL LUMINOR BOGOR (B22009) JL CIDANGIANG BOGOR,BOGOR    , ,28MX18C06HL6,40.00 ,24.00 ,6.00,,,,,,,,,,,,,6.00,,,,,,,,,,,,MANUAL,C3000C,,
SO03-IDM220700244,1,Y,26/07/2022,DEDE JUNAEDI,CU00213,PT INDONESIA PONDASI RAYA TBK,DPIPA00041,HOTEL LUMINOR BOGOR (B22009) JL CIDANGIANG BOGOR,BOGOR    , ,28MX18C06HL6,100.00 ,100.00 ,18.00,,,,,,,,,,,,,6.00,6.00,6.00,,,,,,,,,,MANUAL,C3000C,,
SO02-IDM220700462,1,Y,26/07/2022,DEDE JUNAEDI,CU02435,CV. MENTARI AULIA PERSADA,DPMAP00073,PT SOMBA HASBO. GEDUNG POLRES BOGO JL TEGAR BERIMAN TENGAH BOGOR,BOGOR    , ,30MN12A06XXX,100.00 ,90.00 ,12.00,,,,,,,,,,,,6.00,6.00,,,,,,,,,,,,MANUAL,C0000E,,
