S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R41CTP - Plant Citeureup Bogor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM210800375,1,Y,30/08/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,1058.50 ,56.0,,,,,,,,,,,,,,14.00,14.00,14.00,14.00,,,,,,,,MANUAL,C3000D,,
SO03-IDM210600374,1,Y,30/08/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,M5PXXXS06XXX,25.00 ,3.0,,,,,,,,,,,,,,3.00,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM210700357,1,Y,30/08/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,30PX12A06GAP,418.97 ,7.0,,,,,,,,,,,,,,,,,7.00,,,,,,,,MANUAL,C3000D,,
SO03-IDM210700358,1,Y,30/08/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,LCPX12A06XXX,239.86 ,7.0,,,,,,,,,,,,,,,,,,7.00,,,,,,,MANUAL,C3000D,,
SO02-IDM210800400,1,Y,30/08/2021,ANDRY CHRISTIANTO,CU04589,PT. WIRA JASA PERSADA,DPWJP00002,PEMBANGUNAN JALUR GANDA KA KM 1+600 SD 4+200 DANPEMBANGUNAN BH 22,ANTARA PALEDANG - BATUTULIS LINTAS BOGOR - SUKABUMI - PADALARANG    , ,30PX12A06XXX,100.00 ,10.0,,,,,,,,,,7.00,3.00,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM210800242,1,Y,30/08/2021,ANDRY CHRISTIANTO,CU04589,PT. WIRA JASA PERSADA,DPWJP00002,PEMBANGUNAN JALUR GANDA KA KM 1+600 SD 4+200 DANPEMBANGUNAN BH 22,ANTARA PALEDANG - BATUTULIS LINTAS BOGOR - SUKABUMI - PADALARANG    , ,35BX18A06R1X,100.00 ,20.0,,,,,,,,,,,7.00,7.00,6.00,,,,,,,,,,,,,C0000E,,
SO03-IDM210800375,1,Y,29/08/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,1058.50 ,56.0,,,,,,,,,,,,,,14.00,14.00,14.00,14.00,,,,,,,,MANUAL,C3000D,,
SO03-IDM210600374,1,Y,29/08/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,M5PXXXS06XXX,25.00 ,3.0,,,,,,,,,,,,,,3.00,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM210700357,1,Y,29/08/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,30PX12A06GAP,418.97 ,7.0,,,,,,,,,,,,,,,,,7.00,,,,,,,,MANUAL,C3000D,,
SO03-IDM210700358,1,Y,29/08/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,LCPX12A06XXX,239.86 ,7.0,,,,,,,,,,,,,,,,,,7.00,,,,,,,MANUAL,C3000D,,
SO02-IDM210800400,1,Y,29/08/2021,ANDRY CHRISTIANTO,CU04589,PT. WIRA JASA PERSADA,DPWJP00002,PEMBANGUNAN JALUR GANDA KA KM 1+600 SD 4+200 DANPEMBANGUNAN BH 22,ANTARA PALEDANG - BATUTULIS LINTAS BOGOR - SUKABUMI - PADALARANG    , ,30PX12A06XXX,100.00 ,10.0,,,,,,,,,,7.00,3.00,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM210700255,1,Y,29/08/2021,LUDI PURNAMA,CU04202,PT ADHI PERSADA BETON,DPAPB00006,PRECAST LRT SENTUL BOGOR JL RAYA BABAKAN MADANG DESA KADUMANGU,KEC BABAKAN MADANG    , ,30PX12A06GAP,24.00 ,20.0,,,,,,,,,7.00,7.00,6.00,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM210800404,1,Y,29/08/2021,ANDRY CHRISTIANTO,CT01873,BP HERI KUSUMA (NIK 3271040704810022),DRHRK00182,LOCO. PONPES TAHFIDZUL QURAN DAARUSUNNAH,BOGOR    , ,22FI12A06XXX,18.00 ,18.0,,,,,,,,6.00,6.00,6.00,,,,,,,,,,,,,,,MANUAL,C0000A,,
SO02-IDM210800242,1,Y,29/08/2021,ANDRY CHRISTIANTO,CU04589,PT. WIRA JASA PERSADA,DPWJP00002,PEMBANGUNAN JALUR GANDA KA KM 1+600 SD 4+200 DANPEMBANGUNAN BH 22,ANTARA PALEDANG - BATUTULIS LINTAS BOGOR - SUKABUMI - PADALARANG    , ,35BX18A06R1X,100.00 ,20.0,,,,,,,,,,,7.00,7.00,6.00,,,,,,,,,,,,MANUAL,C0000E,,
